23.6619	9.21661	20.2789	-594.739
91	-4.25139	-17.372	-510.103
76.1815	23.5987	4.41775	-299.995
84.9199	-2.03937	23.9187	-105.029
84.8107	23.9114	-2.30357	-327.377
85.871	-23.2238	6.05946	-337.051
91	17.0044	0.099119	-573.924
83.0271	23.8386	2.78909	-332.157
84.8449	22.1531	9.33902	-350.341
84.7832	23.3412	5.6415	-352.87
91	-1.83289	20.0729	-543.377
91	0.838827	1.56902	-451.311
90.2123	12.1427	20.7049	-348.748
84.9681	22.4869	8.38751	-290.624
91	6.30058	-6.22692	-424.631
86.03	23.0273	6.81243	-348.011
81.3299	-20.7277	-12.1077	-336.383
91	5.96252	-18.0399	-475.836
84.1725	23.88	2.44601	-320.877
84.6947	-22.7368	-7.72959	-354.9
72.4129	23.5717	-4.51868	-141.145
53.6259	-13.703	-2.87824	-695.483
84.8442	17.6092	-16.3348	-350.862
91	-4.43153	-12.858	-518.454
58.8133	20.0112	13.2656	-309.349
83.1259	-23.7779	-3.30514	-346.603
83.7521	0.689946	-24.0075	-345.149
91	-12.7464	-11.2175	-453.161
84.2665	-11.8439	7.49002	-686.941
91	13.0813	-2.30751	-495.481
66.1394	4.91261	13.1177	-722.984
91	1.00192	-9.62117	-421.296
86.0345	-13.6249	19.7609	-354.952
85.773	23.532	4.81546	-315.805
81.347	20.4239	-12.6174	-334.858
91	6.30347	-12.372	-588.068
84.9338	12.5287	-20.4726	-345.417
77.5219	-23.926	-1.89846	-328.812
83.8561	-20.0508	-13.1959	-325.506
85.6555	12.0055	-20.7864	-347.54
91	-13.506	2.33565	-578.015
62.3411	-5.80047	-23.2913	-301.361
84.0753	-7.36794	22.849	-350.041
84.7479	-23.7751	-3.28028	-292.306
83.3078	-0.320276	-14.0029	-687.054
91	-2.47061	-4.96532	-512.486
91	7.88215	-0.920737	-528.04
85.316	-0.88444	23.9845	-334.142
84.6258	5.49051	-23.3748	-323.691
83.7216	-6.91066	23.0232	-350.12
85.2401	-18.9628	-14.737	-353.112
80.8945	8.78118	-22.3368	-344.879
83.2194	-23.7967	3.17027	-285.602
54.793	-21.8107	-10.0246	-336.534
85.4709	6.43069	-23.1355	-348.548
91	-0.568269	-4.91058	-485.835
91	-4.41278	-4.96423	-486.704
85.1905	23.2099	6.17874	-329.967
85.4161	-22.6811	-7.86093	-358.624
85.2684	-22.8714	-7.29043	-225.375
84.2526	22.8387	-7.3786	-300.961
91	-19.581	4.29454	-451.302
70.0221	5.96786	-23.2523	-245.922
84.5372	-10.0299	21.8437	-349.093
78.8955	-11.3737	21.1368	-308.844
82.9342	3.05773	23.8052	-341.234
86.0428	3.82552	-13.4787	688.945
82.5404	7.83975	-22.6897	-358.64
79.5542	22.8744	7.32316	-348.236
54.0772	8.51865	11.1177	-766.457
91	-2.16234	11.9712	-595.623
74.4417	11.3332	8.22392	-692.417
76.0659	19.5407	13.9481	-339.618
83.2504	4.73907	-23.5288	-348.708
84.6853	-4.43716	-23.5882	-336.04
85.8857	2.58601	-23.8757	-336.885
91	1.1276	-13.741	-579.778
86.088	13.8695	-19.5892	-293.92
82.935	-1.01255	23.9947	-324.389
85.2356	23.8501	2.70693	-343.834
83.6507	-20.3619	-12.7367	-312.467
91	5.17346	9.12323	-506.877
78.8367	7.77255	-11.6529	-690.448
84.4527	-6.56644	23.0865	-347.79
80.3187	5.23841	12.9873	-743.8
85.3624	18.9149	-14.7841	-348.524
83.3325	20.2375	12.9265	-326.986
91	-2.72277	-8.96277	-577.348
83.7675	-23.6479	4.12848	-293.283
84.9257	8.05695	-22.6091	-329.499
83.9884	-11.3734	21.1369	-327.724
48.9874	-4.18412	23.6325	-269.372
83.2471	-13.4081	-19.9106	-340.417
85.2093	21.8495	-9.94942	-343.492
80.1692	-7.13801	13.6836	-686.065
61.3101	-12.787	20.3147	-298.784
84.1503	11.104	-21.2916	-349.958
82.7123	-10.2408	21.7166	-337.316
91	14.1644	5.30979	-593.561
58.9303	-0.573842	23.9932	-316.755
91	2.70085	3.14384	-553.73
82.7359	-7.35433	22.8476	-335.843
83.5619	-8.46526	-22.4656	-324.328
91	-10.1522	14.4286	-501.77
86.0433	23.7105	-3.79202	-347.534
91	-4.76913	5.28171	-491.895
91	1.71252	-10.3356	-554.097
86.0458	22.0891	9.4594	-351.565
83.2374	-21.5199	-10.6282	-336.984
85.0056	23.8947	2.28668	-305.885
84.8974	-22.5302	-8.28059	-345.811
80.2202	-13.3174	-4.32517	-692.833
82.1953	-13.4275	19.8992	-355.465
80.6917	-20.7033	-12.1497	-279.056
84.6357	23.8623	2.61359	-337.605
77.0085	22.8103	-7.48163	341.67
91	6.80124	6.8702	-536.409
84.7222	22.408	8.59716	-348.033
91	7.97066	13.0016	-621.954
76.4451	-23.1022	-6.51519	-347.576
85.6183	15.987	-17.9033	-300.812
85.1839	21.5896	-10.4964	-290.21
91	7.45595	17.4443	-467.341
73.4573	-8.01559	11.4831	-694.732
91	0.981954	-16.766	-469.826
83.4602	-2.56185	23.8658	-341.762
85.8647	17.4832	-16.4458	-276.538
91	-7.4631	-3.99739	-627.253
85.4259	1.64823	23.9489	-326.046
82.4591	-18.2135	-15.6298	-237.377
67.1055	16.7363	17.2039	-304.437
84.7054	-23.0231	-6.79013	-348.357
91	-7.8257	-10.5245	-545.809
73.7057	1.11859	23.9793	-324.665
83.829	-23.1176	-6.47639	-329.769
74.7619	13.1317	-20.0919	-311.553
83.1155	21.7968	10.0649	-347.89
5.51224	21.3897	6.25037	-504.428
84.2773	-22.704	-7.83694	-352.429
84.5408	7.6383	-22.757	-347.047
86.0617	-2.28693	23.8948	-355.546
69.1076	-13.2404	-4.54909	-709.652
41.8356	6.59144	1.19587	-856.073
84.0186	-20.7863	-12.0476	-346.298
77.362	-2.88509	13.7154	-692.111
85.6998	17.332	-16.6302	-330.515
91	-2.38839	-5.78324	-434.363
91	-11.6252	1.89754	-555.542
91	4.72201	4.08885	-536.477
83.2475	-17.1873	-16.7521	-335.181
84.9481	-13.9935	-0.504727	-686.891
81.8581	7.22554	-22.9148	-356.073
85.9637	18.559	15.2363	-314.5
91	-10.344	-1.1919	-566.975
82.4382	9.4975	10.2928	-697.133
84.5131	17.7684	-16.1413	-345.877
60.5475	2.3127	13.808	-725.608
73.3619	17.4812	16.4487	-333.699
85.5261	21.2987	11.0647	-348.214
85.8035	-22.7217	-7.77836	-344.206
63.1934	-12.1058	-7.06461	-696.639
68.3553	1.13544	-23.9779	-332.399
85.5341	6.57338	-23.1066	-332.076
85.5666	-10.4088	21.6345	-308.4
85.0679	-20.7033	-12.1422	-256.623
82.9303	-22.8434	-7.37711	-333.957
85.8107	-21.1516	-11.366	-360.006
85.8364	20.9703	11.6768	-351.528
91	10.7094	-1.77983	-569.655
50.7515	13.7531	17.524	-552.343
91	11.7366	-10.1494	-533.096
91	19.9574	2.11348	-622.515
91	10.5812	-11.7467	-617.55
85.3132	-21.4058	-10.8841	-345.746
91	-1.57276	-14.5462	-521.983
85.4202	-4.50793	-23.5735	-258.228
54.1653	8.54276	22.4295	-268.188
82.6082	-11.7426	20.9327	-324.853
84.4816	-14.6348	-19.0295	-308.445
85.0118	21.1232	11.4895	-353.303
71.5622	5.42988	12.9088	-747.578
72.8162	7.62346	11.7602	-687.551
85.2645	-20.5024	-12.4872	-344.637
82.465	-21.0309	-11.5709	-328.331
91	-11.2145	4.49212	-539.285
73.3638	-20.4999	-12.4946	-342.847
85.0525	10.232	-21.7145	-328.738
91	18.1751	-5.15313	-609.037
91	15.7365	0.303832	-564.209
84.9317	22.6189	8.04325	-342.712
64.5643	-20.7842	-12.0118	-326.483
91	-6.75349	2.75614	-500.27
83.846	16.4757	-17.4538	-330.822
25.9816	8.70412	20.5041	-571.018
91	-3.56894	20.4346	-428.879
85.7804	19.5991	-13.8632	-300.283
85.6876	-15.8546	18.0303	-354.108
85.5538	-16.6413	17.2961	-339.017
76.2189	-23.3372	-5.62529	-329.968
84.7409	20.1083	13.1074	-346.881
91	14.187	6.94592	-546.009
83.1858	22.546	-8.24328	-302.029
80.2185	-8.96959	22.2809	-357.567
91	-11.7437	14.0962	-599.637
71.3034	19.1508	14.4697	-339.174
91	2.49803	9.10286	-490.918
84.5325	21.9693	9.66962	-356.042
82.2044	-2.89901	23.8459	-342.705
83.3397	10.4214	-21.621	-349.056
72.4181	-10.704	-21.4827	-269.54
50.3436	5.22248	-23.4262	-325.08
84.3873	23.9783	1.2522	-346.746
84.1629	-14.9737	-2.02898	-686.062
91	1.24691	15.9233	-466.097
76.2727	23.2341	6.03388	-350.135
83.4631	11.8197	-20.8923	-251.011
85.4837	11.7946	-20.9242	-353.497
66.0997	23.3628	5.5089	-345.784
91	-12.6068	-8.10776	-467.635
85.3806	-11.0618	21.3384	-349.04
91	5.35092	-4.76936	-581.665
63.3639	-13.2736	20.0132	-319.116
84.3421	14.5203	19.1197	-338.874
25.8986	-8.04823	20.7716	-509.295
73.8199	-17.2639	-16.6894	-300.185
91	-5.89237	-3.08165	-549.971
84.6663	3.44346	-23.7622	-348.923
91	-9.33419	2.32124	-561.018
49.9199	-8.42245	-11.185	-717.836
83.4126	-23.1582	-6.31522	-353.203
85.2785	-12.109	20.7474	-342.85
84.3649	-18.8847	-14.8222	-343.763
86.0512	-22.478	8.46496	-303.587
82.5066	9.51051	-22.0427	-348.947
78.9493	19.5024	13.9895	-342.099
85.9572	-8.17647	22.6027	-348.516
91	-9.46393	-17.6754	-581.161
50.636	-20.282	12.8319	87.4493
74.2952	21.1914	11.2791	-319.08
81.5275	-14.3256	19.2586	-331.356
85.8138	23.9581	-1.4545	-272.635
