# B = 0 T, TPC data (run 2205), 29 June 2018, 02:48:26
# t	r	phi
0	182	0
8	181.797	0
16	181.595	0
24	181.394	0
32	181.193	0
40	180.993	0
48	180.794	0
56	180.595	0
64	180.397	0
72	180.2	0
80	180.003	0
88	179.807	0
96	179.612	0
104	179.417	0
112	179.223	0
120	179.029	0
128	178.837	0
136	178.645	0
144	178.453	0
152	178.262	0
160	178.072	0
168	177.882	0
176	177.693	0
184	177.505	0
192	177.317	0
200	177.13	0
208	176.944	0
216	176.758	0
224	176.573	0
232	176.388	0
240	176.204	0
248	176.021	0
256	175.838	0
264	175.656	0
272	175.474	0
280	175.293	0
288	175.113	0
296	174.933	0
304	174.753	0
312	174.575	0
320	174.397	0
328	174.219	0
336	174.042	0
344	173.866	0
352	173.69	0
360	173.515	0
368	173.34	0
376	173.166	0
384	172.993	0
392	172.82	0
400	172.647	0
408	172.476	0
416	172.304	0
424	172.134	0
432	171.963	0
440	171.794	0
448	171.625	0
456	171.456	0
464	171.288	0
472	171.121	0
480	170.954	0
488	170.787	0
496	170.621	0
504	170.456	0
512	170.291	0
520	170.127	0
528	169.963	0
536	169.799	0
544	169.637	0
552	169.474	0
560	169.313	0
568	169.151	0
576	168.99	0
584	168.83	0
592	168.67	0
600	168.511	0
608	168.352	0
616	168.194	0
624	168.036	0
632	167.879	0
640	167.722	0
648	167.565	0
656	167.409	0
664	167.254	0
672	167.099	0
680	166.944	0
688	166.79	0
696	166.637	0
704	166.483	0
712	166.331	0
720	166.178	0
728	166.027	0
736	165.875	0
744	165.724	0
752	165.574	0
760	165.424	0
768	165.274	0
776	165.125	0
784	164.976	0
792	164.828	0
800	164.68	0
808	164.533	0
816	164.386	0
824	164.239	0
832	164.093	0
840	163.947	0
848	163.802	0
856	163.657	0
864	163.512	0
872	163.368	0
880	163.224	0
888	163.081	0
896	162.938	0
904	162.795	0
912	162.653	0
920	162.511	0
928	162.37	0
936	162.229	0
944	162.088	0
952	161.948	0
960	161.808	0
968	161.669	0
976	161.529	0
984	161.391	0
992	161.252	0
1000	161.114	0
1008	160.977	0
1016	160.839	0
1024	160.702	0
1032	160.566	0
1040	160.429	0
1048	160.293	0
1056	160.158	0
1064	160.022	0
1072	159.888	0
1080	159.753	0
1088	159.619	0
1096	159.485	0
1104	159.351	0
1112	159.218	0
1120	159.085	0
1128	158.952	0
1136	158.82	0
1144	158.688	0
1152	158.556	0
1160	158.425	0
1168	158.294	0
1176	158.163	0
1184	158.033	0
1192	157.903	0
1200	157.773	0
1208	157.643	0
1216	157.514	0
1224	157.385	0
1232	157.256	0
1240	157.128	0
1248	157	0
1256	156.872	0
1264	156.744	0
1272	156.617	0
1280	156.49	0
1288	156.363	0
1296	156.236	0
1304	156.11	0
1312	155.984	0
1320	155.858	0
1328	155.733	0
1336	155.608	0
1344	155.483	0
1352	155.358	0
1360	155.234	0
1368	155.109	0
1376	154.985	0
1384	154.862	0
1392	154.738	0
1400	154.615	0
1408	154.492	0
1416	154.369	0
1424	154.246	0
1432	154.124	0
1440	154.002	0
1448	153.88	0
1456	153.758	0
1464	153.636	0
1472	153.515	0
1480	153.394	0
1488	153.273	0
1496	153.152	0
1504	153.032	0
1512	152.911	0
1520	152.791	0
1528	152.671	0
1536	152.551	0
1544	152.432	0
1552	152.312	0
1560	152.193	0
1568	152.074	0
1576	151.955	0
1584	151.837	0
1592	151.718	0
1600	151.6	0
1608	151.482	0
1616	151.364	0
1624	151.246	0
1632	151.128	0
1640	151.01	0
1648	150.893	0
1656	150.776	0
1664	150.659	0
1672	150.542	0
1680	150.425	0
1688	150.308	0
1696	150.191	0
1704	150.075	0
1712	149.959	0
1720	149.842	0
1728	149.726	0
1736	149.61	0
1744	149.495	0
1752	149.379	0
1760	149.263	0
1768	149.148	0
1776	149.033	0
1784	148.917	0
1792	148.802	0
1800	148.687	0
1808	148.572	0
1816	148.457	0
1824	148.343	0
1832	148.228	0
1840	148.113	0
1848	147.999	0
1856	147.884	0
1864	147.77	0
1872	147.656	0
1880	147.542	0
1888	147.427	0
1896	147.313	0
1904	147.199	0
1912	147.086	0
1920	146.972	0
1928	146.858	0
1936	146.744	0
1944	146.63	0
1952	146.517	0
1960	146.403	0
1968	146.29	0
1976	146.176	0
1984	146.063	0
1992	145.949	0
2000	145.836	0
2008	145.723	0
2016	145.609	0
2024	145.496	0
2032	145.383	0
2040	145.27	0
2048	145.156	0
2056	145.043	0
2064	144.93	0
2072	144.817	0
2080	144.704	0
2088	144.591	0
2096	144.478	0
2104	144.364	0
2112	144.251	0
2120	144.138	0
2128	144.025	0
2136	143.912	0
2144	143.799	0
2152	143.686	0
2160	143.572	0
2168	143.459	0
2176	143.346	0
2184	143.233	0
2192	143.119	0
2200	143.006	0
2208	142.893	0
2216	142.779	0
2224	142.666	0
2232	142.552	0
2240	142.439	0
2248	142.325	0
2256	142.212	0
2264	142.098	0
2272	141.985	0
2280	141.871	0
2288	141.757	0
2296	141.643	0
2304	141.529	0
2312	141.415	0
2320	141.301	0
2328	141.187	0
2336	141.073	0
2344	140.959	0
2352	140.844	0
2360	140.73	0
2368	140.615	0
2376	140.501	0
2384	140.386	0
2392	140.271	0
2400	140.156	0
2408	140.041	0
2416	139.926	0
2424	139.811	0
2432	139.696	0
2440	139.58	0
2448	139.465	0
2456	139.349	0
2464	139.234	0
2472	139.118	0
2480	139.002	0
2488	138.886	0
2496	138.77	0
2504	138.653	0
2512	138.537	0
2520	138.42	0
2528	138.303	0
2536	138.187	0
2544	138.07	0
2552	137.952	0
2560	137.835	0
2568	137.718	0
2576	137.6	0
2584	137.482	0
2592	137.364	0
2600	137.246	0
2608	137.128	0
2616	137.01	0
2624	136.891	0
2632	136.772	0
2640	136.653	0
2648	136.534	0
2656	136.415	0
2664	136.296	0
2672	136.176	0
2680	136.056	0
2688	135.936	0
2696	135.816	0
2704	135.696	0
2712	135.575	0
2720	135.454	0
2728	135.333	0
2736	135.212	0
2744	135.091	0
2752	134.969	0
2760	134.847	0
2768	134.725	0
2776	134.603	0
2784	134.481	0
2792	134.358	0
2800	134.235	0
2808	134.112	0
2816	133.989	0
2824	133.865	0
2832	133.741	0
2840	133.617	0
2848	133.493	0
2856	133.368	0
2864	133.244	0
2872	133.119	0
2880	132.993	0
2888	132.868	0
2896	132.742	0
2904	132.616	0
2912	132.49	0
2920	132.363	0
2928	132.236	0
2936	132.109	0
2944	131.982	0
2952	131.854	0
2960	131.726	0
2968	131.598	0
2976	131.47	0
2984	131.341	0
2992	131.212	0
3000	131.082	0
3008	130.953	0
3016	130.823	0
3024	130.693	0
3032	130.562	0
3040	130.431	0
3048	130.3	0
3056	130.169	0
3064	130.037	0
3072	129.905	0
3080	129.773	0
3088	129.64	0
3096	129.507	0
3104	129.374	0
3112	129.24	0
3120	129.106	0
3128	128.972	0
3136	128.837	0
3144	128.702	0
3152	128.567	0
3160	128.431	0
3168	128.295	0
3176	128.159	0
3184	128.022	0
3192	127.885	0
3200	127.747	0
3208	127.61	0
3216	127.471	0
3224	127.333	0
3232	127.194	0
3240	127.055	0
3248	126.915	0
3256	126.775	0
3264	126.635	0
3272	126.494	0
3280	126.353	0
3288	126.212	0
3296	126.07	0
3304	125.928	0
3312	125.785	0
3320	125.642	0
3328	125.498	0
3336	125.355	0
3344	125.21	0
3352	125.066	0
3360	124.921	0
3368	124.775	0
3376	124.629	0
3384	124.483	0
3392	124.336	0
3400	124.189	0
3408	124.042	0
3416	123.894	0
3424	123.745	0
