0	-0.0210612
1	-0.0671014
2	-0.151145
3	-0.265809
4	-0.40351
5	-0.560364
6	-0.730614
7	-0.91144
8	-1.09918
9	-1.29142
10	-1.48577
11	-1.68035
12	-1.87355
13	-2.06409
14	-2.25076
15	-2.43287
16	-2.60935
17	-2.78011
18	-2.94413
19	-3.10176
20	-3.25232
21	-3.40732
22	-3.56559
23	-3.71884
24	-3.86646
25	-4.00692
26	-4.14012
27	-4.26524
28	-4.38226
29	-4.49119
30	-4.59049
31	-4.6797
32	-4.75943
33	-4.82984
34	-4.89165
35	-4.94526
36	-4.99095
37	-5.02936
38	-5.06079
39	-5.08554
40	-5.10419
41	-5.117
42	-5.12425
43	-5.12648
44	-5.12389
45	-5.11674
46	-5.10547
47	-5.09034
48	-5.07153
49	-5.04941
50	-5.02428
51	-4.99616
52	-4.96543
53	-4.93236
54	-4.89699
55	-4.85957
56	-4.8204
57	-4.77953
58	-4.73712
59	-4.69339
60	-4.64851
61	-4.60247
62	-4.55548
63	-4.50774
64	-4.45924
65	-4.41011
66	-4.36051
67	-4.31055
68	-4.26019
69	-4.20959
70	-4.15888
71	-4.10806
72	-4.05717
73	-4.00634
74	-3.95566
75	-3.90507
76	-3.85464
77	-3.80448
78	-3.75462
79	-3.70504
80	-3.65581
81	-3.607
82	-3.55863
83	-3.51065
84	-3.46314
85	-3.41616
86	-3.3697
87	-3.32371
88	-3.27826
89	-3.2334
90	-3.18911
91	-3.14534
92	-3.10214
93	-3.05956
94	-3.01759
95	-2.97618
96	-2.93537
97	-2.8952
98	-2.85566
99	-2.81669
100	-2.77832
101	-2.74058
102	-2.70347
103	-2.66693
104	-2.63097
105	-2.59562
106	-2.56088
107	-2.52672
108	-2.49312
109	-2.46011
110	-2.4277
111	-2.39586
112	-2.36455
113	-2.33379
114	-2.30359
115	-2.27395
116	-2.24481
117	-2.21619
118	-2.1881
119	-2.16055
120	-2.13349
121	-2.1069
122	-2.08078
123	-2.05516
124	-2.03003
125	-2.00534
126	-1.98108
127	-1.95728
128	-1.93394
129	-1.91103
130	-1.88853
131	-1.86643
132	-1.84475
133	-1.8235
134	-1.80263
135	-1.78213
136	-1.762
137	-1.74225
138	-1.72288
139	-1.70386
140	-1.68517
141	-1.66682
142	-1.64883
143	-1.63118
144	-1.61383
145	-1.59678
146	-1.58003
147	-1.56361
148	-1.54749
149	-1.53165
150	-1.51609
151	-1.50081
152	-1.48582
153	-1.4711
154	-1.45663
155	-1.4424
156	-1.42842
157	-1.41469
158	-1.40121
159	-1.38796
160	-1.37492
161	-1.36212
162	-1.34955
163	-1.33721
164	-1.32506
165	-1.31311
166	-1.30137
167	-1.28983
168	-1.27849
169	-1.26734
170	-1.25636
171	-1.24556
172	-1.23495
173	-1.22453
174	-1.21428
175	-1.20418
176	-1.19423
177	-1.18445
178	-1.17483
179	-1.16537
180	-1.15604
181	-1.14685
182	-1.13781
183	-1.12892
184	-1.12017
185	-1.11156
186	-1.10306
187	-1.09469
188	-1.08645
189	-1.07835
190	-1.07036
191	-1.06248
192	-1.05471
193	-1.04705
194	-1.03952
195	-1.0321
196	-1.02478
197	-1.01756
198	-1.01044
199	-1.00342
200	-0.996515
201	-0.989704
202	-0.982978
203	-0.976333
204	-0.969771
205	-0.963299
206	-0.956917
207	-0.950618
208	-0.944394
209	-0.938246
210	-0.93218
211	-0.926201
212	-0.920306
213	-0.914487
214	-0.908734
215	-0.903049
216	-0.897437
217	-0.891899
218	-0.886433
219	-0.881027
220	-0.875681
221	-0.870395
222	-0.865177
223	-0.860028
224	-0.854945
225	-0.849923
226	-0.844956
227	-0.840045
228	-0.835195
229	-0.830409
230	-0.825684
231	-0.821011
232	-0.816386
233	-0.811811
234	-0.807292
235	-0.80283
236	-0.798418
237	-0.794053
238	-0.789732
239	-0.785457
240	-0.781232
241	-0.777057
242	-0.772933
243	-0.768852
244	-0.764807
245	-0.760801
246	-0.756838
247	-0.752922
248	-0.749051
249	-0.745222
250	-0.741431
251	-0.737679
252	-0.733967
253	-0.730299
254	-0.726674
255	-0.723089
256	-0.719538
257	-0.716021
258	-0.712538
259	-0.709093
260	-0.705687
261	-0.702317
262	-0.698975
263	-0.69566
264	-0.692372
265	-0.689113
266	-0.685887
267	-0.682693
268	-0.679529
269	-0.676391
270	-0.67328
271	-0.6702
272	-0.667154
273	-0.66414
274	-0.661159
275	-0.658206
276	-0.655279
277	-0.652377
278	-0.649504
279	-0.646661
280	-0.643846
281	-0.641054
282	-0.638284
283	-0.635535
284	-0.632809
285	-0.630108
286	-0.627433
287	-0.624783
288	-0.622154
289	-0.619545
290	-0.616955
291	-0.614388
292	-0.611844
293	-0.609323
294	-0.606824
295	-0.604344
296	-0.601883
297	-0.59944
298	-0.597019
299	-0.59462
300	-0.592243
301	-0.589884
302	-0.587541
303	-0.585214
304	-0.582905
305	-0.580615
306	-0.578345
307	-0.576095
308	-0.573863
309	-0.571646
310	-0.569441
311	-0.567252
312	-0.565081
313	-0.562927
314	-0.560789
315	-0.558666
316	-0.556557
317	-0.55446
318	-0.552377
319	-0.55031
320	-0.548259
321	-0.546222
322	-0.544198
323	-0.542185
324	-0.540182
325	-0.538191
326	-0.536213
327	-0.534249
328	-0.532299
329	-0.530362
330	-0.528439
331	-0.526529
332	-0.524633
333	-0.522752
334	-0.520887
335	-0.519037
336	-0.517202
337	-0.515379
338	-0.513569
339	-0.511773
340	-0.509993
341	-0.508229
342	-0.506481
343	-0.504745
344	-0.50302
345	-0.501306
346	-0.499603
347	-0.497911
348	-0.496232
349	-0.494568
350	-0.492917
351	-0.491279
352	-0.489651
353	-0.488034
354	-0.486429
355	-0.484835
356	-0.483254
357	-0.481682
358	-0.480118
359	-0.478562
360	-0.477013
361	-0.475474
362	-0.473944
363	-0.472425
364	-0.470919
365	-0.469424
366	-0.467939
367	-0.466463
368	-0.464995
369	-0.463536
370	-0.462088
371	-0.460648
372	-0.459217
373	-0.457794
374	-0.45638
375	-0.454974
376	-0.453576
377	-0.452186
378	-0.450806
379	-0.449434
380	-0.448069
381	-0.446711
382	-0.44536
383	-0.444016
384	-0.44268
385	-0.441355
386	-0.440038
387	-0.43873
388	-0.43743
389	-0.436138
390	-0.434854
391	-0.433578
392	-0.432309
393	-0.431048
394	-0.429794
395	-0.428547
396	-0.427306
397	-0.426069
398	-0.424836
399	-0.423609
400	-0.422387
401	-0.421174
402	-0.419968
403	-0.418772
404	-0.417582
405	-0.4164
406	-0.415225
407	-0.414058
408	-0.412899
409	-0.411748
410	-0.410604
411	-0.409467
412	-0.408336
413	-0.40721
414	-0.40609
415	-0.404975
416	-0.403865
417	-0.402763
418	-0.401667
419	-0.400578
420	-0.399496
421	-0.398421
422	-0.397354
423	-0.396294
424	-0.395243
425	-0.394198
426	-0.393159
427	-0.392127
428	-0.391098
429	-0.390073
430	-0.389052
431	-0.388034
432	-0.387021
433	-0.386012
434	-0.385009
435	-0.384009
436	-0.383013
437	-0.382021
438	-0.381033
439	-0.38005
440	-0.379074
441	-0.378103
442	-0.377139
443	-0.376181
444	-0.375229
445	-0.374284
446	-0.373344
447	-0.372411
448	-0.371482
449	-0.370557
450	-0.369637
451	-0.368723
452	-0.367813
453	-0.366906
454	-0.366003
455	-0.365104
456	-0.364211
457	-0.363323
458	-0.36244
459	-0.361562
460	-0.360688
461	-0.359816
462	-0.358948
463	-0.358081
464	-0.357217
465	-0.356356
466	-0.355497
467	-0.354641
468	-0.353788
469	-0.352938
470	-0.352091
471	-0.351248
472	-0.35041
473	-0.349576
474	-0.348747
475	-0.347924
476	-0.347105
477	-0.346291
478	-0.345481
479	-0.344676
480	-0.343874
481	-0.343075
482	-0.34228
483	-0.341488
484	-0.3407
485	-0.339914
486	-0.33913
487	-0.338348
488	-0.337566
489	-0.336787
490	-0.33601
491	-0.335236
492	-0.334466
493	-0.333699
494	-0.332935
495	-0.332175
496	-0.33142
497	-0.33067
498	-0.329926
499	-0.329186
500	-0.32845
501	-0.327719
502	-0.326992
503	-0.326269
504	-0.325549
505	-0.324831
506	-0.324113
507	-0.323397
508	-0.322683
509	-0.321973
510	-0.321264
511	-0.320558
512	-0.319853
513	-0.319151
514	-0.318453
515	-0.317758
516	-0.317068
517	-0.316381
518	-0.315697
519	-0.315016
520	-0.314337
521	-0.313662
522	-0.312989
523	-0.312318
524	-0.311649
525	-0.310983
526	-0.310319
527	-0.309657
528	-0.308999
529	-0.308342
530	-0.307689
531	-0.307039
532	-0.30639
533	-0.305744
534	-0.305101
535	-0.30446
536	-0.303823
537	-0.303189
538	-0.302557
539	-0.301929
540	-0.301303
541	-0.30068
542	-0.30006
543	-0.299443
544	-0.298828
545	-0.298216
546	-0.297606
547	-0.296997
548	-0.296391
549	-0.295787
550	-0.295186
551	-0.294587
552	-0.29399
553	-0.293397
554	-0.292808
555	-0.292222
556	-0.29164
557	-0.291062
558	-0.290486
559	-0.289912
560	-0.289341
561	-0.288772
562	-0.288205
563	-0.287639
564	-0.287075
565	-0.286512
566	-0.285951
567	-0.285392
568	-0.284834
569	-0.284278
570	-0.283722
571	-0.283167
572	-0.282614
573	-0.282062
574	-0.281512
575	-0.280963
576	-0.280416
577	-0.279871
578	-0.279328
579	-0.278789
580	-0.278253
581	-0.27772
582	-0.27719
583	-0.276663
584	-0.276139
585	-0.275617
586	-0.275097
587	-0.274579
588	-0.274063
589	-0.273548
590	-0.273035
591	-0.272524
592	-0.272014
593	-0.271507
594	-0.271001
595	-0.270497
596	-0.269995
597	-0.269494
598	-0.268995
599	-0.268498
600	-0.268003
601	-0.267509
602	-0.267017
603	-0.266525
604	-0.266035
605	-0.265547
606	-0.26506
607	-0.264574
608	-0.26409
609	-0.263608
610	-0.263127
611	-0.262649
612	-0.262173
613	-0.2617
614	-0.261229
615	-0.260761
616	-0.260295
617	-0.259834
618	-0.259375
619	-0.258921
620	-0.25847
621	-0.258022
622	-0.257576
623	-0.257131
624	-0.256687
625	-0.256245
626	-0.255804
627	-0.255363
628	-0.254922
629	-0.254483
630	-0.254043
631	-0.253604
632	-0.253165
633	-0.252728
634	-0.252294
635	-0.25186
636	-0.251428
637	-0.250997
638	-0.250566
639	-0.250136
640	-0.249708
641	-0.249281
642	-0.248856
643	-0.248433
644	-0.24801
645	-0.247589
646	-0.247169
647	-0.246751
648	-0.246334
649	-0.245919
650	-0.245505
651	-0.245092
652	-0.24468
653	-0.24427
654	-0.24386
655	-0.243451
656	-0.243044
657	-0.242639
658	-0.242236
659	-0.241836
660	-0.241438
661	-0.241043
662	-0.24065
663	-0.24026
664	-0.239872
665	-0.239486
666	-0.2391
667	-0.238714
668	-0.238328
669	-0.237942
670	-0.237556
671	-0.237171
672	-0.236786
673	-0.236402
674	-0.236018
675	-0.235636
676	-0.235255
677	-0.234876
678	-0.2345
679	-0.234126
680	-0.233755
681	-0.233384
682	-0.233015
683	-0.232647
684	-0.23228
685	-0.231913
686	-0.231548
687	-0.231183
688	-0.230818
689	-0.230453
690	-0.230086
691	-0.229719
692	-0.229353
693	-0.228987
694	-0.228622
695	-0.228259
696	-0.227897
697	-0.227535
698	-0.227174
699	-0.226816
700	-0.226459
701	-0.226104
702	-0.22575
703	-0.225397
704	-0.225044
705	-0.224691
706	-0.224339
707	-0.223988
708	-0.223638
709	-0.22329
710	-0.222943
711	-0.222598
712	-0.222253
713	-0.221909
714	-0.221565
715	-0.221223
716	-0.220881
717	-0.22054
718	-0.220199
719	-0.219859
720	-0.21952
721	-0.219181
722	-0.218843
723	-0.218507
724	-0.218172
725	-0.217841
726	-0.217511
727	-0.217184
728	-0.21686
729	-0.216538
730	-0.216219
731	-0.215903
732	-0.215589
733	-0.215277
734	-0.214966
735	-0.214656
736	-0.214346
737	-0.214037
738	-0.213728
739	-0.213419
740	-0.213109
741	-0.212799
742	-0.212489
743	-0.212178
744	-0.211868
745	-0.211557
746	-0.211248
747	-0.210938
748	-0.21063
749	-0.210323
750	-0.210017
751	-0.209713
752	-0.209411
753	-0.209111
754	-0.208813
755	-0.208516
756	-0.208221
757	-0.207926
758	-0.207632
759	-0.207338
760	-0.207045
761	-0.206753
762	-0.20646
763	-0.206167
764	-0.205875
765	-0.205582
766	-0.205291
767	-0.205
768	-0.204709
769	-0.204419
770	-0.204128
771	-0.203837
772	-0.203545
773	-0.203253
774	-0.20296
775	-0.202666
776	-0.202372
777	-0.202078
778	-0.201783
779	-0.201489
780	-0.201195
781	-0.200903
782	-0.200613
783	-0.200326
784	-0.200041
785	-0.199759
786	-0.19948
787	-0.199202
788	-0.198926
789	-0.198652
790	-0.198381
791	-0.198112
792	-0.197844
793	-0.197577
794	-0.197309
795	-0.197042
796	-0.196774
797	-0.196507
798	-0.196239
799	-0.19597
800	-0.195702
801	-0.195432
802	-0.195162
803	-0.194891
804	-0.194621
805	-0.194352
806	-0.194083
807	-0.193816
808	-0.193549
809	-0.193283
810	-0.193017
811	-0.192751
812	-0.192487
813	-0.192223
814	-0.19196
815	-0.191698
816	-0.191438
817	-0.191179
818	-0.190921
819	-0.190665
820	-0.190411
821	-0.190159
822	-0.189909
823	-0.189661
824	-0.189415
825	-0.18917
826	-0.188926
827	-0.188684
828	-0.188443
829	-0.188203
830	-0.187964
831	-0.187726
832	-0.187489
833	-0.187253
834	-0.187017
835	-0.186781
836	-0.186546
837	-0.186311
838	-0.186077
839	-0.185842
840	-0.185608
841	-0.185374
842	-0.185139
843	-0.184904
844	-0.184668
845	-0.184433
846	-0.184198
847	-0.183963
848	-0.183729
849	-0.183495
850	-0.183261
851	-0.183028
852	-0.182795
853	-0.182564
854	-0.182335
855	-0.182107
856	-0.18188
857	-0.181653
858	-0.181427
859	-0.181202
860	-0.180978
861	-0.180754
862	-0.180532
863	-0.180309
864	-0.180088
865	-0.179866
866	-0.179645
867	-0.179424
868	-0.179203
869	-0.178982
870	-0.178761
871	-0.178541
872	-0.178321
873	-0.1781
874	-0.17788
875	-0.177661
876	-0.177443
877	-0.177225
878	-0.177008
879	-0.176791
880	-0.176574
881	-0.176357
882	-0.176141
883	-0.175925
884	-0.175709
885	-0.175493
886	-0.175277
887	-0.175061
888	-0.174844
889	-0.174628
890	-0.174413
891	-0.174197
892	-0.173982
893	-0.173768
894	-0.173554
895	-0.17334
896	-0.173126
897	-0.172912
898	-0.172699
899	-0.172487
900	-0.172275
901	-0.172064
902	-0.171855
903	-0.171647
904	-0.17144
905	-0.171235
906	-0.17103
907	-0.170826
908	-0.170623
909	-0.17042
910	-0.170218
911	-0.170016
912	-0.169815
913	-0.169614
914	-0.169412
915	-0.169211
916	-0.169011
917	-0.16881
918	-0.168611
919	-0.168414
920	-0.168218
921	-0.168024
922	-0.16783
923	-0.167637
924	-0.167444
925	-0.167251
926	-0.167058
927	-0.166865
928	-0.166672
929	-0.166479
930	-0.166286
931	-0.166092
932	-0.165899
933	-0.165705
934	-0.165511
935	-0.165318
936	-0.165126
937	-0.164935
938	-0.164744
939	-0.164554
940	-0.164363
941	-0.164174
942	-0.163985
943	-0.163795
944	-0.163606
945	-0.163418
946	-0.163229
947	-0.163039
948	-0.16285
949	-0.162661
950	-0.162472
951	-0.162283
952	-0.162094
953	-0.161906
954	-0.161718
955	-0.161532
956	-0.161347
957	-0.161163
958	-0.160981
959	-0.1608
960	-0.16062
961	-0.160441
962	-0.160264
963	-0.160087
964	-0.159911
965	-0.159735
966	-0.159559
967	-0.159382
968	-0.159207
969	-0.159032
970	-0.158857
971	-0.158683
972	-0.158509
973	-0.158336
974	-0.158163
975	-0.157992
976	-0.157821
977	-0.157651
978	-0.157482
979	-0.157315
980	-0.157148
981	-0.156981
982	-0.156816
983	-0.156651
984	-0.156487
985	-0.156323
986	-0.156159
987	-0.155995
988	-0.15583
989	-0.155665
990	-0.155499
991	-0.155332
992	-0.155166
993	-0.154998
994	-0.154831
995	-0.154663
996	-0.154494
997	-0.154325
998	-0.154156
999	-0.153986
1000	-0.153817
1001	-0.153649
1002	-0.15348
1003	-0.153312
1004	-0.153143
1005	-0.152975
1006	-0.152807
1007	-0.152638
1008	-0.15247
1009	-0.152302
1010	-0.152135
1011	-0.151969
1012	-0.151804
1013	-0.151639
1014	-0.151476
1015	-0.151313
1016	-0.151151
1017	-0.15099
1018	-0.15083
1019	-0.150671
1020	-0.150513
1021	-0.150356
1022	-0.150199
1023	-0.150042
1024	-0.149885
1025	-0.149729
1026	-0.149573
1027	-0.149417
1028	-0.149262
1029	-0.149106
1030	-0.14895
1031	-0.148794
1032	-0.148638
1033	-0.148482
1034	-0.148326
1035	-0.148171
1036	-0.148016
1037	-0.14786
1038	-0.147706
1039	-0.147551
1040	-0.147396
1041	-0.147242
1042	-0.147088
1043	-0.146936
1044	-0.146783
1045	-0.146631
1046	-0.146479
1047	-0.146327
1048	-0.146175
1049	-0.146023
1050	-0.145872
1051	-0.14572
1052	-0.14557
1053	-0.14542
1054	-0.14527
1055	-0.14512
1056	-0.14497
1057	-0.144821
1058	-0.144672
1059	-0.144524
1060	-0.144377
1061	-0.14423
1062	-0.144083
1063	-0.143937
1064	-0.14379
1065	-0.143644
1066	-0.143499
1067	-0.143354
1068	-0.143209
1069	-0.143065
1070	-0.142921
1071	-0.142778
1072	-0.142635
1073	-0.142492
1074	-0.142351
1075	-0.142211
1076	-0.142072
1077	-0.141933
1078	-0.141795
1079	-0.141658
1080	-0.141522
1081	-0.141386
1082	-0.14125
1083	-0.141115
1084	-0.14098
1085	-0.140845
1086	-0.140709
1087	-0.140574
1088	-0.140439
1089	-0.140304
1090	-0.140169
1091	-0.140035
1092	-0.1399
1093	-0.139766
1094	-0.139632
1095	-0.139499
1096	-0.139367
1097	-0.139236
1098	-0.139105
1099	-0.138974
1100	-0.138844
1101	-0.138715
1102	-0.138585
1103	-0.138456
1104	-0.138327
1105	-0.138197
1106	-0.138067
1107	-0.137937
1108	-0.137807
1109	-0.137676
1110	-0.137544
1111	-0.137411
1112	-0.137277
1113	-0.137143
1114	-0.137008
1115	-0.136872
1116	-0.136736
1117	-0.136601
1118	-0.136465
1119	-0.136331
1120	-0.136196
1121	-0.136061
1122	-0.135927
1123	-0.135792
1124	-0.135659
1125	-0.135525
1126	-0.135392
1127	-0.13526
1128	-0.135128
1129	-0.134996
1130	-0.134865
1131	-0.134733
1132	-0.134602
1133	-0.134471
1134	-0.13434
1135	-0.13421
1136	-0.13408
1137	-0.133951
1138	-0.133822
1139	-0.133694
1140	-0.133566
1141	-0.13344
1142	-0.133314
1143	-0.133188
1144	-0.133063
1145	-0.132939
1146	-0.132814
1147	-0.13269
1148	-0.132566
1149	-0.132443
1150	-0.13232
1151	-0.132197
1152	-0.132075
1153	-0.131954
1154	-0.131833
1155	-0.131712
1156	-0.131592
1157	-0.131472
1158	-0.131352
1159	-0.131232
1160	-0.131113
1161	-0.130993
1162	-0.130874
1163	-0.130753
1164	-0.130632
1165	-0.130511
1166	-0.130389
1167	-0.130267
1168	-0.130145
1169	-0.130023
1170	-0.1299
1171	-0.129779
1172	-0.129657
1173	-0.129536
1174	-0.129416
1175	-0.129296
1176	-0.129177
1177	-0.129059
1178	-0.128941
1179	-0.128824
1180	-0.128708
1181	-0.128592
1182	-0.128476
1183	-0.128361
1184	-0.128247
1185	-0.128132
1186	-0.128018
1187	-0.127905
1188	-0.127792
1189	-0.127679
1190	-0.127566
1191	-0.127455
1192	-0.127343
1193	-0.127231
1194	-0.12712
1195	-0.127009
1196	-0.126898
1197	-0.126787
1198	-0.126675
1199	-0.126563
1200	-0.126451
1201	-0.126338
1202	-0.126224
1203	-0.12611
1204	-0.125995
1205	-0.125879
1206	-0.125763
1207	-0.125647
1208	-0.12553
1209	-0.125414
1210	-0.125299
1211	-0.125183
1212	-0.125068
1213	-0.124954
1214	-0.12484
1215	-0.124727
1216	-0.124615
1217	-0.124504
1218	-0.124394
1219	-0.124285
1220	-0.124178
1221	-0.124071
1222	-0.123965
1223	-0.12386
1224	-0.123756
1225	-0.123652
1226	-0.123548
1227	-0.123446
1228	-0.123344
1229	-0.123242
1230	-0.123141
1231	-0.12304
1232	-0.12294
1233	-0.122839
1234	-0.122739
1235	-0.122638
1236	-0.122538
1237	-0.122438
1238	-0.122338
1239	-0.122239
1240	-0.12214
1241	-0.122041
1242	-0.121941
1243	-0.121842
1244	-0.121742
1245	-0.121642
1246	-0.121541
1247	-0.12144
1248	-0.121338
1249	-0.121236
1250	-0.121135
1251	-0.121033
1252	-0.12093
1253	-0.120827
1254	-0.120723
1255	-0.12062
1256	-0.120516
1257	-0.120411
1258	-0.120307
1259	-0.120203
1260	-0.120099
1261	-0.119995
1262	-0.119891
1263	-0.119788
1264	-0.119684
1265	-0.119581
1266	-0.119479
1267	-0.119377
1268	-0.119276
1269	-0.119175
1270	-0.119075
1271	-0.118975
1272	-0.118877
1273	-0.118778
1274	-0.11868
1275	-0.118582
1276	-0.118485
1277	-0.118388
1278	-0.11829
1279	-0.118193
1280	-0.118095
1281	-0.117997
1282	-0.117899
1283	-0.117801
1284	-0.117703
1285	-0.117604
1286	-0.117505
1287	-0.117406
1288	-0.117306
1289	-0.117207
1290	-0.117107
1291	-0.117007
1292	-0.116906
1293	-0.116806
1294	-0.116706
1295	-0.116606
1296	-0.116505
1297	-0.116406
1298	-0.116306
1299	-0.116207
1300	-0.116109
1301	-0.116011
1302	-0.115914
1303	-0.115817
1304	-0.115722
1305	-0.115626
1306	-0.115532
1307	-0.115438
1308	-0.115346
1309	-0.115254
1310	-0.115163
1311	-0.115072
1312	-0.114982
1313	-0.114892
1314	-0.114802
1315	-0.114712
1316	-0.114623
1317	-0.114534
1318	-0.114445
1319	-0.114357
1320	-0.114269
1321	-0.114181
1322	-0.114093
1323	-0.114004
1324	-0.113915
1325	-0.113825
1326	-0.113736
1327	-0.113646
1328	-0.113557
1329	-0.113468
1330	-0.113378
1331	-0.11329
1332	-0.113202
1333	-0.113115
1334	-0.113029
1335	-0.112943
1336	-0.112859
1337	-0.112776
1338	-0.112694
1339	-0.112613
1340	-0.112532
1341	-0.112451
1342	-0.112371
1343	-0.112291
1344	-0.112211
1345	-0.11213
1346	-0.11205
1347	-0.111968
1348	-0.111886
1349	-0.111803
1350	-0.111719
1351	-0.111635
1352	-0.11155
1353	-0.111466
1354	-0.111381
1355	-0.111296
1356	-0.11121
1357	-0.111125
1358	-0.11104
1359	-0.110954
1360	-0.110869
1361	-0.110783
1362	-0.110698
1363	-0.110612
1364	-0.110526
1365	-0.110439
1366	-0.110352
1367	-0.110264
1368	-0.110176
1369	-0.110088
1370	-0.109999
1371	-0.109911
1372	-0.109823
1373	-0.109734
1374	-0.109646
1375	-0.109557
1376	-0.109468
1377	-0.109379
1378	-0.109291
1379	-0.109202
1380	-0.109112
1381	-0.109023
1382	-0.108933
1383	-0.108843
1384	-0.108753
1385	-0.108663
1386	-0.108572
1387	-0.108481
1388	-0.10839
1389	-0.1083
