40.421	41.938	40.432	39.809	46.789	40.483	42.741	40.733	41.816	41.075	38.051	39.79	41.326	42.52	40.533	41.773	41.246	44.816	41.275	40.41	40.278	39.535	42.427	39.917	40.338	39.098	40.462	43.695	42.641	40.553	40.51	40.881	40.358	38.58	39.068	39.314	40.25	38.832	41.443	42.182	39.804	38.987	40.906	40.571	41.172	41.747	41.473	41.772	38.035	40.848	42.182	39.784	38.562	41.464	41.902	40.388	41.048	40.283	39.272	41.394
45.178	47.712	44.56	45.234	52.442	45.719	48.643	45.496	47.298	46.216	42.247	44.103	46.626	47.718	45.53	46.777	47.129	50.293	46.352	45.336	46.004	44.698	48.128	45.439	46.019	43.129	45.675	48.6	47.927	46.271	46.607	45.554	45.834	42.992	42.831	44.009	45.862	45.056	46.951	47.483	45.011	44.847	45.398	45.099	46.179	46.777	46.583	46.013	43.675	46.715	47.359	46.476	43.806	46.181	46.716	46.052	46.558	45.679	44.509	46.841
45.406	47.942	45.365	45.774	51.572	46.018	48.669	46.075	48.17	45.437	42.353	44.263	46.664	47.655	45.882	46.327	46.016	49.637	45.808	45.258	45.79	45.244	47.676	45.277	46.278	43.848	45.508	48.597	47.604	45.614	46.19	45.473	46.169	43.2	43.023	43.356	45.743	44.878	47.013	47.973	45.288	44.436	45.787	44.908	46.636	46.6	46.814	46.081	43.473	47.128	48.56	46.655	43.934	46.96	46.957	44.913	46.329	45.847	44.788	46.351
40.856	42.021	40.405	39.708	46.677	40.972	42.943	40.36	40.844	41.027	38.288	39.575	41.389	43.016	40.564	41.917	41.976	44.733	40.3	41.048	41.566	39.165	43.038	40.188	40.337	38.518	40.78	43.139	42.663	41.028	40.62	40.762	41.042	38.874	38.547	39.562	40.3	40.31	41.733	42.629	40.413	38.893	41.006	39.938	41.153	41.944	41.433	40.345	38.166	41.992	42.988	40.709	39.158	40.887	41.831	39.655	40.986	40.309	39.778	41.176
40.776	42.146	39.615	40.697	47.008	41.04	43.552	41.395	42.515	41.219	37.904	39.441	40.489	42.364	40.839	41.042	41.226	44.511	40.827	40.795	40.105	40.227	41.86	40.691	40.499	38.267	41.117	43.483	42.297	41.777	40.485	39.475	41.098	38.279	38.012	39.107	39.4	40.587	41.313	42.72	40.251	39.103	41.774	39.76	41.529	41.318	40.435	40.748	37.969	41.678	42.582	41.528	39.151	41.733	41.671	40.461	41.5	40.03	39.895	40.821
45.465	48.143	45.106	44.614	52.775	46.455	49.188	45.64	48.003	44.823	42.404	43.9	46.247	47.22	44.846	46.091	46.736	49.297	46.247	44.906	45.655	44.568	47.73	44.917	45.584	43.756	45.334	49.026	48.115	45.719	45.897	45.551	45.795	42.836	42.857	43.235	45.452	44.856	47.163	47.226	45.39	44.709	46.747	45.366	46.489	46.947	46.202	46.237	43.616	46.727	46.891	46.489	43.74	45.907	46.977	44.914	45.947	45.682	44.86	46.368
45.878	47.737	45.04	45.344	51.661	46.128	48.431	45.215	47.516	45.773	42.735	44.302	45.953	47.201	45.747	46.75	46.687	49.697	46.297	45.376	46.125	44.252	48.172	45.59	45.547	44.182	45.421	49.286	47.978	45.84	45.936	45.598	46.943	44.04	44.021	43.936	44.527	45.013	47.044	47.643	45.043	44.25	45.916	44.785	46.102	46.658	46.122	45.975	43.629	46.423	47.199	46.848	44.07	45.867	46.495	45.812	45.978	46.409	44.125	47.201
41.484	42.365	39.902	40.367	46.198	41	42.916	40.739	41.921	40.68	37.503	39.665	41.542	43.23	40.132	41.584	41.042	43.863	40.697	39.967	40.691	39.446	43.125	40.943	40.687	38.18	40.015	43.03	42.031	40.553	39.942	40.1	40.9	38.16	38.013	39.559	39.729	40.102	41.52	42.615	40.559	38.926	40.881	39.992	41.16	41.86	40.508	40.921	37.587	41.218	42.185	41.196	39.203	41.311	41.008	39.334	40.763	40.299	40.015	41.017
40.296	42.393	39.501	40.395	46.139	40.9	43.56	40.036	41.838	40.964	38.492	39.493	41.974	42.637	40.083	41.437	41.505	43.477	40.468	40.528	40.412	40.132	43.747	40.289	41.584	39.264	39.916	44.38	42.342	40.72	40.911	39.977	41.401	38.809	38.143	39.572	40.015	40.559	41.963	42.88	39.948	39.175	40.62	40.33	41.457	41.357	41.555	40.759	37.903	40.99	42.582	41.162	38.096	41.643	41.318	41.844	41.261	40.582	40.508	41.515
45.559	48.046	44.989	45.454	51.699	45.561	48.821	45.652	46.601	45.972	42.738	44.019	45.712	47.474	46.543	46.418	46.451	50.291	46.551	45.526	45.957	44.918	48.344	46.18	46.773	43.701	44.588	49.284	47.965	46.019	45.741	45.482	46.134	43.683	43.781	43.762	45.099	44.217	46.705	48.097	45.382	43.858	45.861	45.051	46.672	47.524	45.846	46.271	43.085	47.09	48.1	46.208	44.363	46.339	47.281	45.614	46.103	46.576	44.815	46.481
45.418	47.985	45.249	45.301	51.104	46.225	48.289	45.685	47.346	45.889	42.393	43.238	46.222	46.981	45.808	47.004	46.522	49.648	45.708	45.265	45.338	44.413	48.172	45.596	46.185	43.319	45.626	48.844	47.041	46.332	45.607	46.882	45.974	43.973	43.1	44.433	45.298	45.082	46.452	47.495	45.381	44.23	45.872	44.938	46.341	46.954	45.924	45.66	42.573	46.706	47.199	46.694	43.726	46.724	47.192	45.852	46.312	46.091	44.534	47.049
40.915	43.177	40.636	40.753	46.096	40.109	44.093	40.361	42.514	39.899	37.73	38.974	41.066	42.615	40.704	41.893	41.794	43.97	41.355	40.614	40.255	39.124	42.08	39.952	41.808	39.409	40.517	44.286	42.262	41.288	41.07	39.52	40.94	38.403	39.045	38.884	40.432	40.365	41.465	42.287	40.238	39.08	40.104	40.267	41.72	41.312	41.44	41.275	37.545	41.335	42.498	41.395	38.922	40.833	41.592	39.934	40.799	40.325	39.305	41.45
40.415	42.677	39.762	40.675	45.875	40.888	43.562	40.207	42.381	41.013	38.712	39.422	42.119	43.213	40.766	41.669	41.91	44.338	41.762	40.92	41.086	38.976	42.678	40.432	40.324	39.522	39.913	44.088	41.7	40.66	40.823	40.001	40.675	39.285	39.04	39.705	40.554	40.393	41.83	42.732	39.203	39.313	41.011	40.404	41.228	41.333	40.426	41.045	38.984	41.208	42.236	40.857	38.096	41.439	41.91	41.573	40.759	40.559	40.017	40.963
46.321	48.25	45.379	44.695	51.931	46.884	49.18	45.29	47.145	45.986	42.782	43.787	46.499	47.288	45.145	46.549	46.292	50.143	45.811	45.724	45.554	44.758	47.558	45.983	45.467	43.584	45.069	49.243	47.736	46.344	46.074	46.128	45.492	43.114	42.384	44.231	45.425	44.509	47.085	47.419	44.949	44.752	45.213	45.002	46.207	47.202	46.118	45.559	43.693	46.76	47.439	46.161	44.115	45.771	47.791	45.907	45.836	46.154	44.574	46.34
45.839	47.108	45.004	45.033	52.279	45.662	48.66	45.109	46.973	45.462	42.543	44.731	46.839	47.162	45.366	46.566	46.483	50.026	45.872	45.702	45.481	44.927	48.05	46.015	46.246	43.172	45.365	48.471	47.522	45.438	45.737	45.571	45.996	43.696	43.03	44.261	44.69	45.06	46.582	46.587	45.01	43.798	46.796	44.956	47.012	47.563	46.249	46.625	43.466	46.627	47.379	46.33	43.413	45.919	46.988	45.541	45.631	45.171	44.729	45.969
40.828	42.657	39.436	39.174	45.976	41.377	43.987	40.166	41.845	41.398	37.481	39.557	41.79	42.4	40.705	41.798	40.847	44.857	40.62	40.61	40.89	40.372	42.018	40.022	40.836	38.705	41.426	43.344	41.628	41.378	40.986	40.535	41.737	37.874	38.067	39.136	40.125	40.223	41.895	42.374	39.618	39.05	42.093	39.9	41.725	41.697	40.345	40.941	38.365	41.207	41.99	41.633	39.363	40.42	41.558	40.084	41.257	40.545	39.862	40.887
41.131	42.554	40.118	40.678	46.439	41.039	43.005	40.582	41.783	40.374	37.818	39.521	41.535	43.184	40.818	41.496	41.376	44.69	40.938	40.188	41.152	40.054	43.095	40.47	40.709	39.424	41.443	44.262	42.453	41.445	41.022	40.084	41.617	37.896	38.267	38.269	41.43	39.998	41.611	42.462	39.813	39.056	42.334	40.061	41.229	42.03	42.082	40.531	38.373	42.219	41.938	40.62	38.77	41.192	42.518	40.341	40.631	40.276	40.134	41.933
46.431	47.744	44.463	45.073	51.694	46.063	49.282	45.382	47.573	45.355	41.803	44.494	46.816	47.253	45.234	47.011	47.417	49.44	45.865	45.393	45.239	44.549	48.182	46.228	46.249	43.092	46.034	48.568	47.865	46.25	46.14	46.224	46.273	43.661	43.373	43.864	45.104	45.289	47.076	46.99	44.595	43.921	46.312	45.851	46.501	46.677	46.331	46.197	43.173	47.215	48.153	46.147	43.283	45.699	47.319	45.902	46.487	45.725	45.069	46.024
44.953	48.311	45.875	45.875	51.793	45.897	48.243	45.576	47.277	45.38	41.165	44.034	45.8	47.796	45.238	47.09	46.958	49.219	46.165	44.946	45.643	44.808	48.638	45.508	46.266	43.501	45.648	49.008	47.895	46.711	46.428	46.363	45.999	42.842	43.131	43.705	45.241	44.924	47.242	47.268	45.494	45.813	46.353	44.64	46.971	46.9	46.683	46.198	43.057	46.301	47.927	45.79	43.653	46.478	46.787	45.393	46.124	46.257	45.249	46.31
40.792	42.404	39.934	39.834	46.82	41.34	43.397	39.919	41.667	40.487	37.705	38.995	41.293	42.169	41.085	41.861	41.412	44.103	40.781	40.128	40.328	39.716	41.623	40.408	39.967	39.081	40.245	42.874	42.165	41.837	40.736	41.177	40.653	37.991	38.334	39.657	39.448	39.262	41.24	42.292	39.198	39.042	41.649	39.764	41.248	41.657	40.403	41.391	38.123	41.185	42.462	40.299	38.431	41.97	41.757	40.682	41.301	39.946	40.195	40.714
41.401	41.943	40.201	40.946	46.273	40.559	42.752	40.211	41.777	40.59	37.803	39.154	41.346	43.31	40.986	41.741	41.267	45.263	40.81	39.884	39.902	39.997	42.521	40.703	40.233	38.781	40.657	43.612	41.923	40.54	40.461	39.583	40.798	37.989	37.559	39.056	39.691	40.379	42.168	42.041	40.116	39.369	41.533	39.85	41.674	42.157	41.074	40.822	38.125	41.692	41.711	40.851	38.829	41.176	40.991	40.31	40.695	40.913	40.115	41.39
45.573	47.961	44.699	45.238	51.061	46.556	48.573	45.131	47.504	45.371	42.114	43.416	45.954	47.17	45.723	46.779	46.273	49.431	45.697	45.771	45.328	44.794	48.49	45.862	46.062	43.953	45.188	49.316	48.543	46.428	46.467	46.284	46.044	43.256	43.692	43.654	45.249	44.877	46.594	47.697	45.495	44.16	46.159	44.668	46.834	46.374	46.196	46.327	43.8	46.655	47.232	46.776	44.074	46.928	47.06	45.664	45.926	46.12	44.73	45.695
45.511	48.186	45.001	45.57	51.338	46.37	49.093	45.33	47.352	45.754	42.442	45.177	46.098	47.61	44.983	46.782	46.672	49.692	45.949	45.086	45.261	44.481	47.436	45.265	45.999	43.049	45.425	48.888	47.948	46.629	46	45.549	45.853	43.433	43.926	44.059	45.529	45.055	47.11	47.569	44.156	44.042	46.888	45.163	46.42	46.81	46.329	45.64	43.145	46.633	47.308	45.996	43.631	46.641	47.84	45.773	45.998	46.033	44.889	46.83
41.371	43.13	40.194	39.405	45.862	40.609	44.216	40.435	41.357	40.272	37.219	39.068	41.261	43.184	40.003	41.218	42.26	44.049	41.627	39.379	41.165	39.88	42.955	39.94	41.192	38.801	40.603	43.554	41.837	41.194	40.545	39.799	40.439	39.043	38.533	39.358	40.569	40.222	42.248	42.27	40.855	39.666	40.841	39.841	41.715	41.977	41.708	39.634	37.711	41.082	42.174	40.504	38.887	41.485	41.591	40.582	40.93	40.918	40.11	41.629
40.335	43.177	39.904	40.194	46.89	40.793	42.99	40.568	41.266	40.719	37.749	38.976	41.766	42.054	40.341	41.976	41.503	44.265	41.268	40.262	40.845	40.72	42.115	41.008	40.977	39.373	40.281	42.915	42.097	41.668	40.814	40.344	39.954	38.145	38.976	38.876	40.495	40.363	41.474	42.348	40.428	38.912	41.129	39.621	41.307	41.676	41.509	40.723	38.275	41.32	43.577	41.949	38.837	41.235	40.667	41.186	40.716	40.737	39.861	41.554
45.974	47.88	44.611	45.118	51.728	46.024	48.105	44.809	46.971	45.847	41.969	44.199	45.355	47.237	46.293	46.483	46.981	49.414	46.492	45.846	46.08	45.149	47.439	46.004	45.746	42.824	45.819	49.743	47.374	46.588	45.371	45.924	46.13	43.68	43.268	43.693	45.26	44.869	47.742	47.402	43.845	45.177	47.024	45.66	46.56	47.35	46.884	46.24	42.961	46.206	47.775	45.772	43.662	46.418	45.713	45.7	46.657	45.941	45.235	46.506
45.876	47.858	44.509	45.536	51.68	45.88	48.642	46.14	47.006	45.629	42.1	44.588	46.55	47.337	45.14	46.414	46.026	50.653	45.734	45.294	45.968	45.27	48.599	45.819	45.997	43.791	45.98	49.027	47.883	45.663	46.45	45.908	45.688	43.082	43.23	43.405	45.518	45.31	46.522	47.115	45.578	43.797	46.45	44.645	46.288	46.784	46.283	45.755	43.516	46.611	46.776	45.686	44.265	45.833	46.578	45.808	46.447	46.267	45.109	46.717
41.096	42.002	39.652	40.498	46.012	40.601	43.349	40.818	41.084	40.647	37.19	39.695	41.759	43.235	40.466	41.765	41.524	44.922	40.751	39.596	40.465	39.636	43.333	40.548	41.058	38.873	40.296	44.108	42.309	41.121	41.019	40.293	40.664	38.251	37.691	38.909	39.35	40.426	42.227	42.639	40.221	40.049	41.722	39.555	41.227	42.026	40.81	40.153	38.516	41.103	41.755	40.77	39.418	41.124	40.879	39.95	41.401	41.135	39.683	41.196
40.51	43.383	40.651	41.003	46.214	40.918	43.498	40.305	41.944	41.863	37.914	39.618	40.404	43.379	41.048	42.49	41.556	44.742	41.776	40.67	41.29	39.566	43.249	39.972	41.269	39.846	40.378	44.507	41.91	41.628	41.411	40.519	41.663	38.38	37.841	39.721	40.841	40.185	41.825	42.653	40.651	39.594	42.32	39.494	41.419	41.118	42.076	40.989	37.148	41.365	42.61	41.152	38.062	40.953	41.46	40.15	42.126	41.001	40.271	41.636
46.063	48.125	45.067	46.178	52.498	46.277	49.045	45.182	47.247	45.909	42.118	43.724	45.133	47.121	45.349	46.367	46.954	50.148	46.387	45.323	45.46	44.684	48.036	45.798	45.454	44.044	45.556	48.665	47.474	46.318	46.696	46.03	46.46	43.206	43.332	43.815	45.646	45.558	46.536	47.017	44.816	44.255	46.739	45.492	46.849	45.958	46.583	46.308	42.554	46.567	47.84	45.908	44.068	46.782	47.423	46.391	46.866	45.677	45	46.584
45.271	48.344	44.446	45.42	50.751	45.573	47.811	46.145	46.253	44.959	42.065	43.635	46.849	47.1	45.175	46.602	45.963	49.453	45.937	44.895	46.013	45.281	47.295	45.589	45.846	43.456	45.314	48.958	47.912	47.17	46.19	45.304	46.355	42.815	43.137	44.209	45.631	45.438	47.021	48.129	45.32	44.295	46.127	45.18	46.778	46.901	46.482	45.468	43.772	46.058	47.018	45.905	43.854	46.34	46.594	45.841	46.746	46.275	44.291	47.26
40.143	43.068	39.184	40.02	46.672	40.538	44.33	40.017	42.204	41.771	36.483	39.633	40.552	42.19	40.183	41.746	41.76	44.446	40.736	39.513	41.178	40.066	43.371	40.133	39.833	39.92	40.84	43.492	42.328	41.455	41.106	40.336	40.935	38.424	38.34	38.433	41.071	40.085	41.942	42.36	40.622	39.298	40.208	39.325	41.55	41.387	42.021	40.576	38.632	41.105	41.844	41.358	39.127	40.662	41.307	39.837	41	40.482	40.288	41.122
41.087	42.469	40.302	40.726	46.638	40.619	43.414	40.356	41.425	41.236	36.954	38.941	41.307	42.749	40.471	42.403	40.515	44.293	40.507	40.31	40.66	39.219	43.217	40.698	40.781	39.329	41.09	44.319	42	40.912	40.065	39.75	41.07	37.204	38.003	38.994	40.648	40.161	41.721	42.354	39.296	39.705	40.791	40.243	40.549	40.327	41.694	39.862	37.923	41.389	42.051	41.364	38.939	41.365	42.11	40.062	40.432	40.764	39.202	40.127
45.297	47.961	44.314	45.69	51.459	46.406	48.411	45.227	47.181	45.559	42.268	43.926	45.778	47.419	45.05	47.655	46.557	49.086	45.878	44.626	46.353	44.698	47.756	44.675	45.682	44.452	45.055	49.142	47.502	46.762	45.676	46.062	46.162	43.185	42.885	43.983	45.384	45.072	46.466	47.65	44.879	44.939	46.385	44.628	46.971	46.619	46.763	46.36	43.791	46.805	46.971	46.278	44.165	46.058	45.942	46.105	46.415	46.011	45.059	45.581
46.302	48.284	44.972	45.469	50.778	45.737	49.337	45.08	47.217	46.049	41.697	44.336	45.398	47.158	45.314	45.942	46.559	49.883	45.56	45.254	45.139	44.19	47.39	45.384	45.924	43.35	45.262	48.345	47.793	46.454	45.761	46.026	45.739	43.461	42.688	44.221	44.922	45.234	47.137	47.486	45.401	44.741	46.938	45.015	46.52	46.585	46.443	46.24	43.48	46.9	47.925	46.741	44.323	47.131	46.278	44.824	45.941	45.245	44.496	47.436
41.351	42.91	39.515	40.203	46.628	40.836	43.834	41.111	41.279	40.556	37.448	39.228	40.994	41.693	40.294	42.121	41.732	44.753	41.188	39.79	40.147	40.061	41.969	39.769	40.559	39.286	40.532	43.245	41.805	41.3	40.853	40.121	40.987	37.558	38.655	39.2	40.442	40.057	42.187	42.032	40.401	40.283	42.137	40.349	41.582	41.683	40.543	40.244	38.353	42.077	42.209	40.758	39.323	41.663	41.868	40.627	41.219	40.003	39.176	41.274
41.307	42.067	39.57	40.526	46.784	41.312	43.537	40.125	41.175	40.871	37.78	39.341	41.652	42.316	39.995	41.437	41.889	44.367	41.08	39.965	41.233	39.475	42.109	40.641	40.896	39.112	40.886	43.276	42.943	41.7	40.191	39.937	40.998	38.826	38.232	39.042	39.689	39.789	41.698	42.925	39.64	39.992	41.152	40.626	41.616	42.228	40.962	41.021	38.626	41.76	42.639	40.918	38.987	41.662	42.342	40.724	41.096	40.107	39.94	41.205
45.221	47.519	45.595	45.025	52.045	45.858	49.239	45.52	47.731	45.884	42.159	44.067	45.427	47.608	44.756	46.448	46.171	49.974	45.661	45.343	45.45	44.479	48.322	44.821	46.29	43.671	45.163	48.936	47.75	46.294	46.464	46.118	46.522	43.353	43.552	43.65	46.023	45.058	47.071	47.278	44.904	44.134	46.665	44.791	46.912	46.559	46.35	46.218	43.63	46.438	48.408	46.141	43.946	46.794	47.054	45.854	46.135	45.4	44.482	46.551
45.221	47.425	44.944	45.123	51.694	46.135	48.852	45.694	46.928	45.219	41.999	43.033	45.972	46.064	44.606	47.255	47.154	50.315	46.038	45.808	46.046	44.123	48.477	46.193	45.727	43.529	45.601	49.007	48.458	46.533	46.173	46.38	46.687	43.794	43.521	43.881	45.221	45.359	47.231	47.765	45.104	44.418	46.108	44.976	46.671	46.817	45.747	45.713	43.758	46.711	47.768	46.766	44.429	46.354	46.54	45.466	46.338	45.453	45.055	46.157
40.779	43.251	39.065	39.973	46.014	40.844	43.289	40.016	42.411	41.022	37.11	39.253	40.728	42.137	40.064	41.206	41.281	44.455	41.085	39.896	40.138	40.703	42.708	40.086	40.383	39.076	40.768	43.455	42.034	40.87	40.697	39.856	41.301	39.208	38.238	39.894	40.279	40.492	41.473	42.432	40.053	39.353	42.074	39.202	41.152	41.648	41.396	41.028	38.358	40.807	42.49	41.34	39.472	40.067	41.488	40.8	41.122	40.871	40.272	41.937
41.767	43.001	40.216	39.785	45.935	41.231	43.617	40.573	41.491	40.609	36.982	39.772	41.057	42.182	39.516	40.772	41.124	44.15	40.903	40.754	40.784	39.553	42.971	40.352	40.696	38.21	40.408	43.335	42.244	40.921	40.776	40.225	40.988	38.087	38.477	39.36	40.082	40.643	41.497	42.243	40.126	39.734	41.997	39.353	41.194	40.703	41.52	39.76	38.81	40.913	42.104	41.298	39.469	40.402	40.824	41.14	42.251	40.635	40.315	41.052
45.581	48.044	44.509	45.368	51.536	45.767	49.219	45.439	47.459	45.285	41.356	44.291	46.236	47.03	45.472	47.01	46.781	49.966	45.681	44.825	45.985	44.861	48.43	45.484	46.604	43.882	45.438	49.434	46.99	46.351	47.018	45.141	47.119	42.704	44.348	44.14	45.033	45.305	47.456	48.568	45.931	44.931	46.407	45.382	46.292	46.684	46.476	46.421	42.632	46.532	48.414	46.465	43.598	46.486	46.64	45.634	45.729	44.962	44.477	46.355
45.619	47.494	45.585	45.855	51.72	45.786	48.718	45.089	48.047	45.885	41.677	43.903	45.975	47.237	45.642	47.458	46.674	49.975	46.038	45.173	45.298	44.846	48.557	46.327	46.017	43.479	45.262	49.044	47.702	46.139	46.389	46.075	46.465	43.317	43.045	43.323	45.138	44.882	47.131	48.432	45.411	44.901	46.186	45.687	45.93	47.303	46.778	47.017	43.508	46.794	47.291	45.594	44.62	46.655	46.088	45.324	46.673	46.2	44.652	47.093
40.764	42.619	40.509	39.507	46.416	40.774	43.588	40.244	42.054	41.277	38.076	39.563	40.731	42.191	39.789	41.645	41.003	44.022	40.349	39.702	41.741	39.441	42.057	40.521	41.245	39.278	40.875	43.237	42.937	40.631	41.489	40.494	40.447	37.902	37.555	39.543	40.393	39.873	40.501	43.328	39.667	38.876	40.472	40.294	41.946	42.331	41.915	40.69	37.739	41.571	42.238	40.995	39.435	40.902	41.646	40.044	41.199	40.06	40.772	40.654
40.271	41.928	39.585	41.022	45.506	40.933	43.496	40.705	41.203	40.855	37.637	39.59	40.847	42.283	40.205	42.277	41.524	44.294	40.792	40.034	41.334	39.786	42.381	41.362	40.858	39.042	40.467	43.606	41.818	41.428	41.091	40.54	40.904	38.317	38.001	39.559	40.166	39.767	42.391	42.259	40.703	39.634	40.8	40.892	41.44	41.367	41.853	40.975	38.666	41.008	42.447	40.938	39.413	41.905	41.429	40.703	41.807	40.107	40.444	41.692
45.785	48.489	44.975	45.465	51.29	45.87	48.025	45.35	47.215	45.365	42.175	43.825	45.729	46.622	45.761	46.286	47.092	49.94	45.329	45.727	45.584	44.374	47.766	45.343	45.151	43.898	45.891	49.074	47.795	46.046	45.799	45.622	45.734	43.479	43.296	43.895	45.547	45.374	47.243	48.337	45.667	44.63	46.582	44.767	46.454	47.065	46.251	46.475	43.217	47.779	47.304	46.357	43.906	45.977	46.547	45.729	46.321	45.116	44.58	46.094
45.191	48.152	45.715	45.111	51.816	45.578	48.887	45.833	47.431	45.688	42.636	43.764	45.695	46.86	44.835	47.294	46.485	50.088	46.158	45.197	45.67	43.896	48.191	44.868	46.7	43.342	45.44	49.168	48.377	46.854	45.9	45.249	45.692	43.32	42.872	44.223	45.566	44.989	46.232	47.514	45.318	44.209	46.875	44.947	46.321	46.549	45.691	46.666	43.891	46.263	47.625	45.676	44.107	46.784	46.327	45.529	45.873	46.245	44.934	46.985
39.746	42.492	40.304	40.627	45.686	40.671	43.368	41.108	40.509	41.173	38.018	38.716	39.919	42.835	39.389	41.917	40.65	44.197	40.469	40.305	41.159	39.452	43.112	40.686	41.511	38.82	40.775	44.297	42.816	40.759	40.682	39.623	41.855	38.556	38.256	38.857	40.089	39.565	42.077	42.438	40.348	39.895	41.983	40.548	40.637	41.406	41.406	41.005	36.931	41.382	42.713	41.721	39.713	40.518	41.857	39.332	41.177	41.023	39.213	40.676
