39.278	42.718	42.836	43.796	44.075	41.346	42.184	43.128	45.544	44.729	40.794	42.587	42.155	41.228	42.967	40.631	42.233	39.500	42.303	39.327	42.007	43.308	43.220	43.329	41.783	41.355	39.141	41.611	42.525	42.778	38.607	40.618	43.201	40.725	41.622	41.331	40.848	40.005	39.474	40.545	39.389	41.404	40.331	39.240	40.945	40.150	41.829	41.248	41.832	40.533	37.847	40.490	40.033	41.377	42.357	40.781	39.236	39.196	41.291	39.721	40.991	41.297	43.802	40.844	40.704	40.449	42.591	41.134	44.941	43.676	41.997	46.250
43.509	47.846	49.418	48.619	49.152	46.921	46.401	49.042	50.725	50.653	45.512	46.866	47.300	45.697	47.866	45.531	46.415	44.636	47.538	44.810	47.252	48.592	47.136	49.042	47.327	46.438	43.931	46.640	47.680	47.628	43.840	46.413	48.394	45.650	46.522	45.878	46.911	45.882	44.887	45.971	43.946	45.681	45.201	44.416	46.434	45.642	45.437	46.410	46.063	45.587	42.298	44.739	43.733	45.789	47.729	46.437	44.845	43.953	47.074	45.332	45.600	45.785	48.611	45.559	45.524	45.212	48.585	45.385	50.376	49.035	46.814	51.995
44.263	47.382	48.819	49.408	48.315	46.836	47.043	48.438	51.482	50.719	45.991	47.884	46.964	45.759	47.720	44.974	46.439	44.126	46.800	44.668	46.493	48.322	47.052	50.139	46.698	46.871	44.031	46.684	48.019	47.772	43.760	46.047	48.602	45.697	46.629	45.545	47.082	45.562	44.723	45.615	44.625	46.752	45.391	44.142	46.304	45.823	45.746	45.672	46.495	45.497	41.952	45.124	44.601	46.308	47.824	46.192	43.720	43.959	46.350	44.942	46.072	46.221	48.778	46.207	46.368	44.219	48.010	46.173	49.797	48.865	46.694	50.953
39.397	42.089	44.009	43.908	43.673	40.919	42.036	42.888	45.927	44.744	41.885	42.921	42.088	40.715	41.956	40.412	41.975	39.380	42.739	40.640	41.646	41.923	41.855	44.286	40.946	41.479	39.514	41.711	41.858	42.363	38.983	41.437	43.918	40.598	42.003	40.707	41.831	40.438	40.867	40.273	40.374	41.513	40.698	39.744	42.320	40.372	41.172	41.400	41.097	40.482	37.606	41.251	40.100	42.346	43.171	41.309	38.484	39.347	41.499	40.286	40.860	41.553	44.302	40.454	41.243	39.596	42.853	41.323	44.641	42.630	41.872	47.239
39.318	42.695	43.139	43.665	43.484	41.689	42.180	43.229	45.672	44.678	40.518	42.766	42.752	42.530	41.991	41.393	42.211	39.229	42.321	40.644	41.613	43.090	42.171	43.704	41.501	41.385	39.377	40.459	42.634	42.935	39.183	40.375	43.846	40.988	41.201	40.531	41.607	40.954	40.728	41.825	39.794	40.912	39.476	40.396	41.172	41.061	40.439	40.812	41.074	40.465	37.157	41.125	39.615	41.428	41.739	39.813	38.975	39.047	41.256	40.583	40.653	39.909	44.020	40.587	41.409	39.036	42.844	40.825	44.247	42.938	41.177	47.192
43.640	47.327	48.392	48.891	48.638	47.010	47.412	47.619	51.263	50.432	46.013	47.840	47.409	46.519	47.190	44.841	46.442	44.474	47.198	44.466	46.553	48.413	46.869	49.750	45.876	47.021	43.588	45.366	47.906	47.986	43.782	45.752	48.573	45.539	46.476	46.182	46.967	44.613	45.858	45.624	44.440	46.932	45.201	44.759	46.660	45.839	45.735	46.211	45.855	44.541	42.066	45.535	44.267	46.019	47.181	46.375	44.071	43.306	46.342	45.740	45.728	46.534	48.360	45.770	46.868	43.860	48.140	45.156	49.623	48.281	46.971	51.882
44.469	48.198	48.886	49.002	48.471	46.965	46.319	48.651	50.820	49.784	45.929	47.511	47.287	46.072	47.791	44.957	47.403	43.818	47.658	44.308	46.965	48.307	47.442	48.715	46.926	46.909	43.741	46.410	47.900	48.248	43.852	45.442	48.150	46.055	45.666	45.947	46.582	45.165	45.332	45.409	44.508	47.064	45.509	43.959	46.954	45.535	45.119	45.726	45.918	45.212	41.775	45.470	44.762	46.534	47.956	45.802	43.720	43.966	46.620	45.019	45.098	46.715	48.774	45.631	46.127	44.602	47.627	45.766	50.095	48.078	46.862	51.495
39.474	42.121	42.256	43.994	43.701	41.024	42.411	43.865	44.570	45.521	39.961	42.327	42.198	41.739	42.491	40.576	42.170	38.901	41.355	39.109	41.721	43.159	42.745	44.435	42.105	42.353	39.330	41.542	42.368	42.723	38.638	40.779	43.306	40.289	41.191	41.685	41.574	40.575	40.084	41.639	39.350	41.340	40.652	39.133	42.352	40.996	40.677	40.815	40.812	39.848	37.525	40.886	39.367	41.384	41.871	41.040	38.922	38.705	41.744	40.839	41.521	41.538	43.840	40.454	41.650	39.142	42.775	41.287	44.893	43.093	41.696	46.971
38.770	42.115	43.030	44.042	43.765	41.935	42.597	43.980	45.260	44.517	40.681	41.869	42.029	41.553	42.069	40.191	42.517	39.357	42.330	39.419	40.840	43.490	43.093	44.561	41.695	41.264	39.087	41.421	43.062	42.256	38.797	40.903	43.542	41.402	41.629	41.366	41.526	40.121	40.265	40.492	39.923	42.579	40.308	39.854	42.291	40.324	40.742	41.392	41.451	40.376	37.863	40.027	40.089	40.317	41.814	41.229	40.182	39.267	42.182	39.892	41.451	41.876	43.081	40.170	41.363	39.210	41.812	41.381	44.790	43.555	41.451	45.836
44.280	47.499	48.987	49.140	48.837	46.781	47.048	48.266	51.141	50.333	45.952	46.808	46.722	47.455	47.733	45.313	46.811	44.137	47.073	44.480	47.357	48.401	46.977	49.560	46.496	46.755	43.969	46.205	47.421	47.330	43.868	46.325	48.356	45.985	46.342	45.398	46.953	45.989	45.057	45.567	44.801	47.347	45.504	44.263	46.863	46.395	45.146	46.395	45.714	45.166	42.388	45.070	44.784	45.915	47.392	45.813	44.712	43.269	46.004	44.893	45.454	46.563	49.422	45.762	46.366	44.984	47.965	45.598	49.729	47.546	46.003	51.426
44.171	48.273	48.939	48.808	49.010	46.827	47.229	48.781	50.526	50.451	45.296	47.620	47.174	46.256	47.348	45.354	47.455	44.095	47.418	44.570	46.171	48.101	47.196	48.911	46.125	46.879	43.484	46.418	47.913	48.139	43.787	45.580	48.075	45.332	46.422	46.308	46.950	45.252	44.928	45.696	44.546	45.886	46.046	43.801	47.414	45.670	46.163	45.980	45.721	45.035	42.300	46.157	44.688	47.176	48.206	45.811	43.832	44.322	45.927	45.480	46.113	46.153	48.704	46.157	46.243	43.735	47.984	45.283	49.504	48.357	47.032	51.052
39.120	42.779	43.911	43.677	43.385	41.238	42.597	43.601	45.363	44.894	40.715	40.986	42.605	42.086	42.038	41.118	42.241	38.682	42.379	39.401	40.897	42.683	42.605	44.053	41.074	41.363	38.752	41.338	41.617	42.977	38.872	40.701	43.229	40.851	41.834	40.105	41.503	40.575	40.292	40.354	38.915	41.043	40.559	39.469	41.662	40.481	40.900	41.163	40.989	39.793	37.980	40.371	40.412	40.791	41.779	40.889	39.584	38.713	40.979	39.975	40.099	41.168	44.125	40.985	41.830	40.062	43.402	40.215	44.645	43.553	41.074	46.180
39.788	43.086	43.479	42.597	43.450	41.362	42.209	43.272	44.178	44.314	40.069	42.366	42.274	40.853	42.115	41.089	41.829	39.107	42.196	38.890	40.639	42.161	42.124	43.466	41.777	41.285	39.034	40.482	43.073	43.103	38.299	40.576	43.056	40.962	41.628	41.290	41.008	40.703	40.569	40.596	39.520	41.117	40.651	39.881	41.847	40.798	41.394	41.365	42.172	40.649	37.296	40.415	39.390	42.093	41.736	40.138	38.729	39.463	42.381	40.515	40.562	41.592	43.851	40.277	39.932	39.492	43.190	41.145	44.424	43.660	40.764	46.206
44.385	47.707	48.311	48.277	48.388	46.587	47.661	49.342	51.066	49.842	45.570	47.469	47.032	45.791	47.426	45.517	46.429	44.324	47.484	44.242	46.495	48.479	46.806	49.195	46.723	46.338	43.880	45.657	47.623	48.697	43.769	45.591	47.656	45.802	47.226	45.625	47.444	45.296	45.413	46.135	44.319	47.071	45.875	44.169	46.744	45.284	45.793	45.748	45.919	44.787	41.406	45.326	45.393	46.118	47.704	45.825	43.050	43.045	46.360	45.159	45.605	46.446	49.173	45.735	45.545	44.345	48.633	44.946	49.978	47.819	46.521	51.876
44.118	47.705	48.981	49.314	48.553	47.404	46.861	49.101	51.151	51.245	45.771	46.510	47.195	46.885	48.119	44.773	46.490	44.203	47.029	44.773	46.523	48.944	47.515	48.592	46.197	47.159	44.051	46.357	47.527	48.370	43.643	45.725	49.117	45.468	46.713	45.756	47.212	45.456	45.466	45.831	44.690	47.112	45.271	44.705	46.954	45.742	45.081	45.585	45.956	45.043	42.598	45.045	45.028	46.229	48.090	45.494	44.423	43.734	47.058	44.811	45.367	46.800	48.606	45.053	46.086	44.353	48.008	45.185	49.097	47.892	46.903	51.168
39.037	42.984	43.494	44.451	43.898	42.094	41.670	43.234	45.816	45.530	40.719	42.106	42.252	41.345	41.988	41.019	41.279	39.979	41.869	39.009	41.185	43.679	42.994	43.795	41.971	42.210	38.461	41.438	41.865	43.583	38.554	40.694	43.159	40.925	41.786	40.818	41.402	40.857	40.822	40.676	39.974	41.560	40.512	40.770	42.785	40.191	40.263	40.548	40.690	40.759	37.972	39.616	40.559	41.053	42.043	40.474	39.448	39.348	42.127	39.440	40.068	41.215	43.847	41.165	41.302	40.332	41.811	40.563	45.349	42.969	41.600	47.109
39.158	42.515	43.408	43.158	42.963	42.058	42.756	43.499	45.913	45.015	40.981	41.796	42.690	41.620	41.544	40.938	41.482	39.779	42.027	39.610	41.368	43.012	42.534	43.322	40.746	41.316	39.281	41.108	42.512	42.962	38.886	40.255	42.883	40.872	40.805	41.141	41.800	40.508	41.109	39.762	40.018	42.068	40.190	40.010	42.253	40.249	40.590	40.476	40.975	39.793	37.976	41.158	40.215	41.899	41.619	40.408	39.335	39.878	42.187	39.827	40.859	41.342	43.632	40.612	41.147	39.512	43.359	41.523	45.063	43.845	41.717	46.864
43.764	48.129	48.805	49.027	48.583	46.456	46.393	48.538	50.283	51.461	45.311	47.796	47.214	46.542	47.054	46.069	47.106	43.767	47.473	44.702	46.615	48.883	47.351	48.837	46.128	45.863	44.081	46.688	47.801	47.145	43.673	46.309	48.254	45.230	46.466	46.307	46.729	45.466	45.356	44.580	44.456	46.864	45.671	44.390	47.664	46.184	45.382	45.233	45.791	45.304	42.547	45.235	44.284	46.184	47.265	45.451	43.616	43.504	46.630	44.476	46.163	46.895	48.377	45.702	46.218	44.371	48.159	45.235	49.641	48.826	46.205	52.415
44.030	47.405	48.998	49.309	47.956	46.113	46.825	48.346	51.108	50.393	44.880	47.357	47.466	47.022	47.104	45.475	46.511	44.108	48.417	43.826	46.417	48.282	46.882	48.868	46.626	46.655	43.261	46.540	47.223	47.390	43.698	46.436	48.119	46.290	46.753	46.092	46.246	44.961	45.421	45.753	44.172	46.459	44.313	44.170	46.285	46.068	45.756	46.345	46.004	44.900	41.764	45.415	44.642	47.137	47.272	46.308	43.025	43.571	47.011	45.096	45.853	46.572	48.520	45.570	45.511	44.514	48.216	45.153	49.848	48.530	46.396	51.804
38.964	42.342	43.601	43.786	42.907	41.188	41.937	43.467	45.277	45.469	40.157	41.948	41.665	41.444	42.004	39.863	42.135	39.224	42.073	39.064	40.934	44.029	42.769	44.245	41.683	42.456	38.588	40.476	42.306	42.808	39.801	40.537	42.420	40.653	41.223	41.038	42.240	40.859	41.454	40.935	39.157	41.040	39.890	39.496	41.611	41.102	40.929	41.578	41.501	41.071	37.658	40.133	39.896	41.031	41.669	40.874	40.072	38.714	42.011	40.721	40.200	40.521	43.440	40.708	40.682	40.266	42.799	42.001	43.816	43.400	41.728	46.855
39.188	42.674	43.635	43.822	43.658	40.714	42.165	43.134	45.538	44.407	40.858	42.256	42.406	41.443	41.956	40.587	42.445	38.873	42.081	40.072	41.482	43.837	42.828	43.700	40.977	41.174	38.281	42.038	41.618	42.508	38.317	40.615	43.416	41.783	40.981	40.494	41.681	41.280	39.523	41.262	40.360	41.942	40.510	39.742	42.506	39.766	40.271	41.024	41.232	39.801	37.322	40.906	39.686	40.897	41.505	40.549	38.813	38.450	42.522	41.167	40.759	42.043	43.494	40.143	40.548	39.219	43.267	40.309	44.887	43.208	42.383	46.404
44.706	48.040	49.125	48.994	48.193	46.784	47.224	48.609	51.309	50.417	45.519	47.688	46.888	46.431	47.229	45.246	47.032	44.489	47.646	44.309	46.860	48.572	47.349	49.626	47.085	46.971	43.914	46.152	47.029	48.213	42.912	45.654	48.647	46.046	46.539	45.967	47.412	45.326	45.226	45.948	44.585	46.680	45.481	43.662	47.319	45.913	45.847	45.479	45.407	44.758	41.008	44.992	45.213	46.112	47.134	45.702	43.653	44.192	46.509	45.562	45.277	46.244	48.213	46.411	46.296	44.520	48.352	46.343	50.262	48.990	46.622	51.252
44.831	47.449	49.194	49.554	48.801	46.222	46.618	48.643	50.462	50.592	45.437	47.287	47.636	46.847	47.352	45.875	47.176	44.145	47.864	44.950	46.201	47.880	47.756	49.347	47.542	47.107	43.467	46.083	47.265	47.758	43.178	45.343	47.881	46.131	46.995	45.456	47.089	45.370	44.441	45.457	44.067	46.952	45.241	44.676	46.598	45.696	45.092	45.965	45.930	45.132	42.335	45.448	45.210	46.490	46.645	45.895	44.423	43.683	47.004	44.446	45.628	46.711	48.567	44.991	46.124	44.018	47.570	45.299	49.514	48.830	45.899	51.703
39.524	42.805	43.566	43.488	43.584	41.783	41.680	42.892	46.596	44.676	39.862	41.648	42.326	41.576	42.148	41.332	41.204	38.985	42.641	38.794	41.517	42.431	43.209	43.855	41.954	41.461	38.898	41.047	42.741	43.206	38.573	41.193	43.154	40.548	41.241	40.725	42.356	39.795	39.991	41.111	40.822	41.962	40.834	40.191	41.617	40.449	40.453	41.113	40.792	39.893	38.077	40.632	39.066	40.696	42.790	40.804	39.311	39.474	41.810	39.179	41.168	40.907	44.144	40.567	40.795	39.366	41.633	41.012	44.691	43.517	42.076	46.000
39.605	42.762	42.787	45.332	43.150	41.217	42.374	42.632	46.090	45.429	40.328	41.548	41.900	42.109	42.860	41.146	42.360	38.537	42.057	39.488	41.747	42.963	42.453	43.451	41.041	42.396	38.143	40.931	41.744	43.103	39.294	41.036	44.176	40.128	41.470	40.855	41.945	40.388	39.774	41.050	39.672	42.099	40.061	39.930	41.037	40.867	41.694	40.923	41.663	39.847	37.958	40.999	39.294	41.011	42.207	41.185	38.510	38.924	42.159	40.127	41.295	40.720	44.624	40.619	40.925	39.208	42.365	40.875	44.681	42.953	42.088	46.334
43.720	47.797	48.532	49.011	48.755	46.189	47.132	48.460	52.339	50.271	44.978	47.181	46.943	46.845	47.039	45.477	46.146	44.222	46.510	44.481	46.310	48.088	47.405	49.622	45.816	45.955	43.256	46.251	47.976	47.530	43.307	45.778	48.644	45.586	46.033	45.757	47.192	45.858	44.803	45.978	44.796	46.701	45.960	44.640	46.377	46.145	45.709	45.516	45.113	45.003	41.705	45.371	44.695	46.875	47.760	45.566	44.109	44.099	47.169	44.003	45.666	46.532	48.338	45.614	46.306	43.674	47.686	44.868	49.719	47.739	46.893	51.657
43.787	46.981	49.186	49.282	48.771	46.393	46.490	48.416	50.996	50.529	45.833	47.259	46.795	46.831	47.347	46.235	46.254	44.268	47.742	44.793	45.890	48.186	46.975	49.014	46.451	46.654	43.303	46.515	46.322	47.544	43.648	45.666	47.920	45.232	46.647	45.448	47.499	45.242	45.980	45.327	44.219	46.839	45.433	43.377	46.545	45.940	45.887	46.041	45.338	44.594	42.052	45.853	44.280	46.929	47.000	45.852	43.739	43.152	46.237	44.581	46.145	46.632	48.998	46.114	45.965	44.075	47.898	45.586	49.980	47.835	46.937	51.891
40.249	42.455	44.170	43.576	43.549	41.189	42.287	43.762	45.055	45.092	40.893	42.004	42.021	41.207	42.309	40.467	42.662	40.030	42.652	40.546	41.088	43.162	42.660	43.843	41.567	42.149	39.450	41.438	41.578	42.505	39.595	40.425	44.731	41.781	40.919	40.559	42.301	40.200	40.701	40.669	39.444	41.557	40.588	39.254	41.938	40.246	40.790	41.418	41.106	39.957	37.813	40.145	39.745	41.123	42.624	40.961	40.554	37.943	42.009	40.775	41.240	41.371	43.954	41.084	41.811	38.911	43.155	40.098	44.796	42.949	41.351	46.649
39.657	42.451	43.385	43.492	43.600	42.250	42.234	43.467	45.967	44.895	41.220	42.200	42.300	41.294	42.323	40.362	43.006	39.809	42.032	40.073	40.980	43.874	42.385	43.045	41.568	41.800	39.391	41.569	41.528	42.361	39.314	40.410	43.356	40.659	41.691	40.891	41.393	40.305	39.613	41.092	39.696	41.872	40.504	39.215	42.424	41.081	41.215	41.019	41.735	39.620	37.946	39.834	38.635	40.587	41.512	40.560	39.085	38.878	41.675	40.078	40.850	41.173	43.771	41.513	40.639	40.374	42.079	41.074	45.007	42.646	41.644	46.273
44.111	47.714	48.931	49.891	48.669	47.122	47.159	48.589	50.787	49.772	45.782	47.585	46.690	47.078	47.922	45.059	46.698	44.978	47.016	45.015	45.632	48.619	48.001	48.898	47.116	46.332	43.446	45.985	46.567	47.708	44.137	45.797	48.184	44.947	46.133	45.448	46.722	45.275	45.127	45.612	44.144	47.159	45.881	44.387	46.706	45.616	44.817	46.187	45.586	45.286	41.983	44.722	44.457	45.760	48.294	45.978	43.773	43.602	47.003	45.018	45.732	45.827	47.561	45.849	46.108	44.667	48.327	45.004	50.047	47.896	46.642	52.042
